1,"{'DoubleDataType': 5, 'StringVariable': 1, 'AddExpression': 1, 'ClassDefinition': 5, 'PostDecrementExpression': 1, 'DivideExpression': 1, 'StringLiteral': 3, 'IntDataType': 9, 'VoidDataType': 5, 'ActualMethodParameter': 7, 'MethodDefinition': 5, 'SimpleAssignmentExpression': 15, 'StaticMethodSpecifier': 5, 'FormalMethodParameter': 5, 'java.lang.System.out.print': 1, 'PublicMethodSpecifier': 5, 'java.lang.System.out.println': 6, 'StringDataType': 3, 'ModulusExpression': 1, 'StringInitializationStatement': 1, 'SimpleVariable': 3, 'PostIncrementExpression': 1, 'PublicClassSpecifier': 5, 'MultiplyExpression': 2}","['SimpleAssignmentExpression', 'PublicClassSpecifier', 'PublicMethodSpecifier', 'java.lang.System.out.println', 'StringVariable', 'ClassDefinition', 'java.lang.System.out.print', 'FormalMethodParameter', 'StaticMethodSpecifier', 'StringDataType', 'StringLiteral', 'MethodDefinition', 'IntDataType', 'VoidDataType', 'StringInitializationStatement', 'DoubleDataType', 'ActualMethodParameter', 'SimpleVariable', 'MultiplyExpression', 'PostIncrementExpression', 'ModulusExpression', 'DivideExpression', 'AddExpression', 'PostDecrementExpression']"
2,"{'DoubleDataType': 3, 'StringVariable': 4, 'java.lang.Integer.parseInt': 2, 'False': 1, 'ClassDefinition': 4, 'ByteDataType': 1, 'CharDataType': 1, 'DivideExpression': 1, 'BooleanDataType': 2, 'StringLiteral': 5, 'StringAddition': 1, 'VoidDataType': 4, 'ActualMethodParameter': 4, 'MethodDefinition': 4, 'SimpleAssignmentExpression': 17, 'StaticMethodSpecifier': 4, 'FormalMethodParameter': 4, 'FloatDataType': 1, 'PublicMethodSpecifier': 4, 'LongDataType': 1, 'java.lang.System.out.println': 1, 'StringDataType': 5, 'StringInitializationStatement': 3, 'SimpleVariable': 1, 'ShortDataType': 1, 'java.lang.Double.parseDouble': 1, 'PublicClassSpecifier': 4, 'True': 1, 'IntDataType': 4}","['StringAddition', 'java.lang.Integer.parseInt', 'java.lang.Double.parseDouble', 'FloatDataType', 'ShortDataType', 'ByteDataType', 'True', 'False', 'CharDataType', 'LongDataType', 'BooleanDataType']"
3,"{'DoubleDataType': 19, 'FormalMethodParameter': 3, 'MethodDefinition': 3, 'PublicMethodSpecifier': 3, 'StaticFieldSpecifier': 4, 'AddExpression': 1, 'ClassDefinition': 3, 'ClassConstantInitializationStatement': 4, 'ClassField': 4, 'Constant': 3, 'FinalFieldSpecifier': 4, 'IntDataType': 3, 'VoidDataType': 3, 'PublicClassSpecifier': 3, 'ConstantInitializationStatement': 3, 'MultiplyExpression': 11, 'SimpleAssignmentExpression': 22, 'StaticMethodSpecifier': 3}","['ClassConstantInitializationStatement', 'Constant', 'FinalFieldSpecifier', 'ConstantInitializationStatement', 'StaticFieldSpecifier', 'ClassField']"
4,"{'DoubleDataType': 11, 'ConstantInitializationStatement': 1, 'PreDecrementExpression': 1, 'AddExpression': 5, 'ClassDefinition': 4, 'PreIncrementExpression': 1, 'DivideExpression': 4, 'java.lang.Math.sqrt': 1, 'IntDataType': 12, 'VoidDataType': 4, 'PostDecrementExpression': 3, 'java.lang.Math.pow': 1, 'MethodDefinition': 4, 'SimpleAssignmentExpression': 28, 'StaticMethodSpecifier': 4, 'java.lang.Math.round': 1, 'FormalMethodParameter': 4, 'PublicMethodSpecifier': 4, 'LongDataType': 1, 'ModulusExpression': 1, 'ExplicitTypeCasting': 1, 'MinusAssignmentExpression': 1, 'Constant': 1, 'java.lang.System.out.println': 4, 'SubtractExpression': 4, 'PostIncrementExpression': 4, 'PublicClassSpecifier': 4, 'ActualMethodParameter': 7, 'MultiplyExpression': 3}","['SubtractExpression', 'PreDecrementExpression', 'PreIncrementExpression', 'java.lang.Math.pow', 'java.lang.Math.sqrt', 'MinusAssignmentExpression', 'java.lang.Math.round', 'ExplicitTypeCasting']"
5,"{'DoubleDataType': 5, 'StringVariable': 21, 'java.lang.Integer.parseInt': 1, 'VoidDataType': 7, 'StringLiteralMethodInvocation': 1, 'AddExpression': 3, 'ClassDefinition': 7, 'java.lang.String.charAt': 5, 'CharDataType': 2, 'DivideExpression': 1, 'StringLiteral': 26, 'StringAddition': 10, 'StaticFieldSpecifier': 1, 'FinalFieldSpecifier': 1, 'MethodDefinition': 7, 'SimpleAssignmentExpression': 37, 'ClassField': 1, 'java.lang.String.substring': 2, 'FormalMethodParameter': 7, 'java.lang.System.out.print': 1, 'PublicMethodSpecifier': 7, 'ObjectMethodInvocation': 13, 'java.lang.String.length': 5, 'StringDataType': 28, 'ImportStatement': 3, 'ClassConstantInitializationStatement': 1, 'StringInitializationStatement': 11, 'java.lang.System.out.println': 7, 'SubtractExpression': 4, 'StaticMethodSpecifier': 7, 'java.lang.Double.parseDouble': 2, 'PublicClassSpecifier': 7, 'ActualMethodParameter': 22, 'MultiplyExpression': 2, 'IntDataType': 5}","['ImportStatement', 'ObjectMethodInvocation', 'java.lang.String.charAt', 'StringLiteralMethodInvocation', 'java.lang.String.length', 'java.lang.String.substring']"
6,"{'GreaterEqualExpression': 1, 'StringVariable': 3, 'False': 1, 'SimpleVariable': 1, 'AddExpression': 1, 'ClassDefinition': 2, 'OrExpression': 5, 'BooleanDataType': 4, 'StringLiteral': 9, 'NotEqualExpression': 2, 'AndExpression': 4, 'VoidDataType': 2, 'EqualExpression': 6, 'PublicMethodSpecifier': 2, 'NotExpression': 2, 'StaticMethodSpecifier': 2, 'java.lang.String.equals': 1, 'FormalMethodParameter': 2, 'java.lang.System.out.println': 5, 'MethodDefinition': 2, 'ObjectMethodInvocation': 4, 'GreaterExpression': 2, 'LessEqualExpression': 1, 'IfStatement': 13, 'IntDataType': 2, 'SimpleAssignmentExpression': 9, 'null': 1, 'StringDataType': 9, 'PublicClassSpecifier': 2, 'ActualMethodParameter': 9, 'LessExpression': 1, 'True': 3, 'StringAddition': 1}","['EqualExpression', 'OrExpression', 'NotEqualExpression', 'IfStatement', 'AndExpression', 'GreaterEqualExpression', 'NotExpression', 'LessEqualExpression', 'LessExpression', 'GreaterExpression', 'java.lang.String.equals', 'null']"
7,"{'DoubleDataType': 1, 'GreaterEqualExpression': 4, 'StringVariable': 4, 'java.lang.Integer.parseInt': 1, 'IfElseIfStatement': 3, 'ClassDefinition': 4, 'ModulusExpression': 1, 'EqualExpression': 1, 'DivideExpression': 1, 'StringLiteral': 14, 'IfElseStatement': 5, 'NotEqualExpression': 1, 'IntDataType': 1, 'VoidDataType': 4, 'ActualMethodParameter': 13, 'PublicMethodSpecifier': 4, 'SimpleAssignmentExpression': 13, 'StaticMethodSpecifier': 4, 'FormalMethodParameter': 4, 'java.lang.System.out.print': 2, 'MethodDefinition': 4, 'ObjectMethodInvocation': 5, 'GreaterExpression': 1, 'StringDataType': 14, 'ImportStatement': 3, 'java.lang.String.equalsIgnoreCase': 1, 'null': 1, 'java.lang.System.out.println': 4, 'java.lang.Double.parseDouble': 1, 'PublicClassSpecifier': 4, 'MultiplyExpression': 1}","['IfElseStatement', 'java.lang.String.equalsIgnoreCase', 'IfElseIfStatement']"
8,"{'StringVariable': 1, 'PublicMethodSpecifier': 1, 'LessEqualExpression': 1, 'StringDataType': 2, 'ClassDefinition': 1, 'FormalMethodParameter': 1, 'StringInitializationStatement': 1, 'WhileStatement': 1, 'java.lang.System.out.println': 1, 'StringLiteral': 2, 'StringAddition': 1, 'VoidDataType': 1, 'MethodDefinition': 1, 'PostIncrementExpression': 1, 'PublicClassSpecifier': 1, 'ActualMethodParameter': 1, 'SimpleAssignmentExpression': 3, 'StaticMethodSpecifier': 1, 'IntDataType': 2}",['WhileStatement']
9,"{'FormalMethodParameter': 1, 'java.lang.Integer.parseInt': 1, 'PublicMethodSpecifier': 1, 'ObjectMethodInvocation': 2, 'StringDataType': 2, 'ClassDefinition': 1, 'DoStatement': 1, 'AddAssignmentExpression': 1, 'WhileStatement': 1, 'StringLiteral': 2, 'NotEqualExpression': 1, 'StringAddition': 1, 'VoidDataType': 1, 'MethodDefinition': 1, 'PublicClassSpecifier': 1, 'ActualMethodParameter': 2, 'SimpleAssignmentExpression': 3, 'StaticMethodSpecifier': 1, 'IntDataType': 2}","['AddAssignmentExpression', 'DoStatement']"
10,"{'GreaterEqualExpression': 1, 'PublicMethodSpecifier': 5, 'ForStatement': 2, 'False': 1, 'ActualMethodParameter': 7, 'AddExpression': 3, 'ClassDefinition': 1, 'java.lang.String.charAt': 1, 'CharDataType': 1, 'BooleanDataType': 2, 'StringLiteral': 3, 'IfElseStatement': 2, 'IntDataType': 8, 'VoidDataType': 1, 'PostDecrementExpression': 1, 'ConstantInitializationStatement': 1, 'java.lang.String.length': 1, 'SimpleAssignmentExpression': 17, 'StaticMethodSpecifier': 5, 'Constant': 1, 'FormalMethodParameter': 5, 'MethodDefinition': 5, 'ObjectMethodInvocation': 2, 'LessEqualExpression': 2, 'StringDataType': 4, 'java.lang.String.equalsIgnoreCase': 1, 'WhileStatement': 1, 'java.lang.System.out.println': 2, 'SubtractExpression': 1, 'PostIncrementExpression': 2, 'ReturnStatement': 4, 'PublicClassSpecifier': 1, 'DoubleDataType': 5, 'MultiplyExpression': 2, 'True': 1}","['ReturnStatement', 'ForStatement']"
